transaction_id,order_value_ratio,account_age_days,txns_last_hour,billing_shipping_mismatch,vpn_detected,new_device,hour_of_day,is_fraud
TXN-115477,1.2160146098440445,294.1487850507142,1,0,0,0,15,0
TXN-115478,1.2985236377336284,162.33665966622561,1,0,0,0,16,0
TXN-115479,0.4938749108183903,111.63785598894896,1,0,0,0,14,0
TXN-115480,1.1427350284939861,174.31437754621535,3,0,0,0,14,0
TXN-115481,1.5088660802146303,12.963100928696955,3,0,0,0,3,0
TXN-115482,0.7695887581398997,49.778976709945255,3,0,0,0,17,0
TXN-115483,1.0195391222773267,570.0737802408861,1,0,0,0,20,0
TXN-115484,1.1416468931990922,95.03037856253931,2,0,0,0,21,0
TXN-115485,0.6914718580502554,92.14550848609765,2,0,0,0,9,0
TXN-115486,0.8590787953685497,303.86690993877374,2,0,0,1,17,0
TXN-115487,0.8705275519887562,265.7469822525904,1,0,0,0,15,0
TXN-115488,1.6914671061468987,108.6633608038787,2,0,0,0,1,0
TXN-115489,0.7696506154796513,176.4628905336432,2,0,0,0,7,0
TXN-115490,1.1816872680764803,311.6383684049959,3,0,0,0,0,0
TXN-115491,1.1319106019130019,206.15822425369518,2,0,0,0,22,0
TXN-115492,0.8914996630374188,31.117683613110884,1,0,0,0,6,0
TXN-115493,1.2710578240638997,175.0856693882511,1,0,0,0,11,0
TXN-115494,1.0216692664713087,0.416096525496903,2,0,0,0,2,0
TXN-115495,1.0188556150493226,5.506526158879569,2,0,0,0,17,0
TXN-115496,0.6220415998230006,405.15715776293615,2,0,0,0,17,0
TXN-115497,0.5696188483844521,59.35896286491913,2,0,0,0,10,0
TXN-115498,0.8878063575768936,0.07325389110813331,3,0,0,0,6,0
TXN-115499,0.7485841180803494,33.526659520037676,4,0,0,1,9,0
TXN-115500,0.9471516470771109,670.815619319004,2,0,0,0,3,0
TXN-115501,0.8322293497689114,194.18695450090308,3,0,0,0,18,0
TXN-115502,1.5293378306352814,8.190460613590295,3,0,0,0,4,0
TXN-115503,0.8766133514737865,76.67097522320833,2,0,0,0,13,0
TXN-115504,1.1840082196339388,184.39597244366414,2,0,0,0,7,0
TXN-115505,1.2824357314544266,30.85957688160353,2,0,0,0,11,0
TXN-115506,1.173564468251275,432.2678963996848,2,0,0,0,1,0
TXN-115507,0.7797211668336373,46.18972968828439,2,0,0,0,2,0
TXN-115508,1.0427880994927232,199.87069572387566,3,0,0,0,17,0
TXN-115509,1.0590044441107802,209.98642689763537,2,0,0,0,16,0
TXN-115510,2.2019963697425853,345.469360919098,1,0,0,0,9,0
TXN-115511,1.1584817059920838,26.206600525247943,3,0,0,0,11,0
TXN-115512,1.4258706668998595,60.0846376268897,4,0,0,0,16,0
TXN-115513,1.6555993887805498,242.75146263872819,2,0,0,0,1,0
TXN-115514,1.353245574673953,188.69719420809227,3,1,1,0,5,0
TXN-115515,1.0462583315312821,206.22265680580696,2,0,0,0,0,0
TXN-115516,0.7454490322274006,254.49717444246147,1,0,0,0,3,0
TXN-115517,1.4674648149944591,149.76257782231193,1,0,0,0,23,0
TXN-115518,0.7259376357383328,362.5492442482713,2,0,0,0,5,0
TXN-115519,2.1238441446591825,29.823659093993122,3,0,0,1,22,0
TXN-115520,1.390074131978907,246.3743045871069,4,1,0,0,17,0
TXN-115521,1.0430717133094558,169.90790454647515,1,0,0,0,2,0
TXN-115522,1.686084523492033,38.437064594727126,3,0,0,0,22,0
TXN-115523,0.8579180576976533,322.2386452994528,1,0,0,0,11,0
TXN-115524,1.1107759633450567,275.5477051168282,1,0,1,0,15,0
TXN-115525,0.9139117804285419,394.5756323090157,2,0,0,0,18,0
TXN-115526,0.7979284949085531,502.76438737931164,1,1,0,0,14,0
TXN-115527,0.9289192760888567,122.23121551720239,1,0,0,0,18,0
TXN-115528,0.7718148470528889,275.969506641389,2,0,0,0,20,0
TXN-115529,1.2024355984531152,36.07175505850625,1,0,0,0,22,0
TXN-115530,0.7178289781397221,110.37755730684634,2,0,0,0,5,0
TXN-115531,0.8873310938062012,225.35478714402416,2,0,0,1,20,0
TXN-115532,1.9081988803229588,533.7247233776272,1,0,0,0,16,0
TXN-115533,0.7154639633910339,190.47977173396455,2,0,0,1,14,0
TXN-115534,0.8258365877137954,329.0053991242552,4,0,0,0,23,0
TXN-115535,0.9296402139251554,85.40745037348273,1,0,0,0,12,0
TXN-115536,3.792989091328784,45.41339776584303,2,0,0,1,20,1
TXN-115537,0.7264398115567154,346.873014239995,2,0,0,0,17,0
TXN-115538,1.443568612314031,99.83837772605035,1,0,0,0,2,0
TXN-115539,2.1127538682250067,345.9651836057142,1,0,0,0,9,0
TXN-115540,0.6023012891506525,132.1426041331501,3,0,0,0,8,0
TXN-115541,0.8853062961178251,117.40258955041001,2,0,0,0,5,0
TXN-115542,1.7381678411177297,204.7278871563082,2,0,0,0,13,0
TXN-115543,0.7886463668637479,250.6053412773606,3,0,1,1,11,0
TXN-115544,0.7536289557839964,266.8189613332276,2,0,0,1,8,0
TXN-115545,0.7534735728506078,860.7340802615508,1,0,0,0,8,0
TXN-115546,0.5597933042018011,10.974133929724392,2,0,0,0,18,0
TXN-115547,0.938263826036868,96.27634680279697,3,0,0,0,2,0
TXN-115548,1.335545463187287,88.98058848863977,2,0,0,1,18,0
TXN-115549,0.7215925245444282,185.29530150893032,3,0,0,0,7,0
TXN-115550,1.3014675881363993,99.49482287616868,1,0,0,0,22,0
TXN-115551,0.44330831985415,461.61315698498083,2,0,0,0,15,0
TXN-115552,0.9576237255721132,774.7204313954576,1,0,0,0,12,0
TXN-115553,0.8008422383919553,299.1453377480161,1,0,0,0,14,0
TXN-115554,1.1531277334349455,106.73026840401555,1,0,0,0,11,0
TXN-115555,0.839924915675485,22.02800187453309,2,0,0,0,18,0
TXN-115556,0.7525839550144017,281.2001419731828,1,0,0,1,8,0
TXN-115557,2.7944789810520967,1.526200407424089,7,0,1,1,18,1
TXN-115558,1.0582039081734662,232.06658760986878,2,0,0,0,19,0
TXN-115559,1.2395533827513812,196.59614049473325,1,0,0,1,10,0
TXN-115560,0.8201129550241294,7.146864765599048,1,0,0,0,11,0
TXN-115561,0.7079031184436888,493.8112216958136,1,0,0,0,19,0
TXN-115562,0.7934234292035469,40.028235780653134,1,1,0,1,4,0
TXN-115563,0.9329927910119545,79.02043847517376,3,0,0,0,14,0
TXN-115564,0.7642989679931739,166.98060295564673,2,0,0,0,0,0
TXN-115565,0.9025089605134186,323.45066184752085,2,0,0,0,15,0
TXN-115566,1.0773974073191366,195.68914900478188,2,0,0,0,7,0
TXN-115567,0.7379652767493267,57.97355611034755,2,0,0,0,7,0
TXN-115568,0.8859235539042677,83.84887280119382,2,0,0,0,5,0
TXN-115569,1.140063412546688,105.10722119107143,2,0,0,0,19,0
TXN-115570,0.9787584209423339,25.081333062324294,3,0,0,0,16,0
TXN-115571,0.8156972525223217,366.3944247850871,2,0,0,0,15,0
TXN-115572,0.9740874571432786,686.7262050193846,4,0,1,0,12,0
TXN-115573,1.0492302530383721,24.947409623185887,1,0,0,0,7,0
TXN-115574,1.0696591827215125,312.3465820703664,2,0,0,0,19,0
TXN-115575,1.1493656291837924,11.769545828038321,2,0,0,0,4,0
TXN-115576,2.046511501421095,182.8192968912195,2,0,0,0,1,0
TXN-115577,0.9444234351272315,43.22896329980124,2,0,0,0,13,0
TXN-115578,0.8486263994715504,13.631749829670818,2,0,0,0,16,0
TXN-115579,1.2932000420728897,201.00041268675886,2,0,0,0,12,0
TXN-115580,0.6397835409735829,580.0901038585272,1,0,0,0,7,0
TXN-115581,1.4949126993404018,13.581865838568868,2,0,0,0,20,0
TXN-115582,1.1247963415807893,267.8557735715515,1,0,0,0,21,0
TXN-115583,0.6205215586285083,343.6912920948046,4,0,0,1,3,0
TXN-115584,1.0014425819436426,591.6736589879151,1,0,1,0,23,0
TXN-115585,1.0764278941672087,358.5473052443945,1,0,0,0,11,0
TXN-115586,1.995921026243753,182.47920715916501,5,0,0,0,15,0
TXN-115587,1.5390179956900152,687.7186774572879,2,0,0,0,15,0
TXN-115588,0.7525253486516805,304.4304847398687,5,0,0,0,13,0
TXN-115589,0.9573825944712222,100.3673802797514,3,0,1,0,12,0
TXN-115590,0.7332598398151282,324.3283288758637,3,0,0,0,15,0
TXN-115591,0.7241716803171938,84.4955844525975,2,0,0,0,17,0
TXN-115592,1.2331854356354548,195.0145118169786,1,0,0,0,0,0
TXN-115593,1.2362560427466034,54.45045561054268,2,0,0,1,23,0
TXN-115594,0.8238877974413398,21.381199883395947,1,0,0,0,0,0
TXN-115595,0.7902268695647421,319.6282694131378,2,0,0,0,13,0
TXN-115596,0.629627430347505,4.47646922206332,1,0,0,0,15,0
TXN-115597,1.0988256146631727,292.48237341312637,4,0,0,0,7,0
TXN-115598,1.3226262335859607,134.62456402467566,1,0,0,0,16,0
TXN-115599,0.9983788249996353,69.16505440467276,1,0,0,0,4,0
TXN-115600,1.2193286742682155,185.96497411453495,3,0,0,0,18,0
TXN-115601,0.7026085893224419,198.4017676451544,3,0,0,0,6,0
TXN-115602,1.0317509083207168,324.9258643849005,3,0,0,0,17,0
TXN-115603,0.8203669211053677,271.05340047599884,1,0,0,0,12,0
TXN-115604,1.2805378739610784,7.812473358334022,2,0,0,0,16,0
TXN-115605,1.2633530944831,73.40910163996439,1,0,0,1,9,0
TXN-115606,0.9217700219203481,196.94920677181648,2,0,0,0,17,0
TXN-115607,0.5430755257108416,152.59907908666642,1,0,0,0,4,0
TXN-115608,0.7051771318194093,97.80223786878287,3,0,0,0,23,0
TXN-115609,0.6402451654387135,232.1239900124431,2,0,0,0,11,0
TXN-115610,0.5948095883284398,190.12078348720607,2,0,0,0,10,0
TXN-115611,0.5912131620257702,120.67190514417895,6,0,0,0,8,0
TXN-115612,1.8597425277175923,88.63690553023358,1,1,1,0,12,0
TXN-115613,2.1882829900170306,285.150224776593,4,0,0,0,4,0
TXN-115614,1.199575414532889,148.5644796942254,1,1,0,0,17,0
TXN-115615,0.4567781233887197,642.8079716550135,2,0,0,0,13,0
TXN-115616,0.509511875009427,376.81556617334445,3,0,0,0,22,0
TXN-115617,0.7287751581021311,19.99963746020587,2,0,0,0,22,0
TXN-115618,0.6999553776894383,261.6586485413431,2,0,0,0,17,0
TXN-115619,0.7587935455228114,138.94518225696828,2,0,0,0,0,0
TXN-115620,1.7788188761633137,400.005336451155,1,0,0,0,9,0
TXN-115621,1.0074180907285335,148.66803853758788,2,0,0,1,0,0
TXN-115622,1.4980971271394004,254.01315978709735,2,0,0,0,7,0
TXN-115623,1.2625096281960744,58.04757502924768,2,0,0,0,7,0
TXN-115624,0.8592957159904934,77.57591728811633,2,0,0,0,5,0
TXN-115625,1.40838275493117,52.452952802467536,1,0,0,0,23,0
TXN-115626,13.673610484183461,1.2713678734633813,3,0,0,1,23,1
TXN-115627,0.9689170507041404,204.69680769717323,1,0,0,0,21,0
TXN-115628,0.9094059335609036,107.82342252357361,3,0,0,0,2,0
TXN-115629,1.0720118341129117,48.89131071228361,2,0,0,0,9,0
TXN-115630,0.9320064136588241,35.28925076382315,3,0,0,0,15,0
TXN-115631,0.8597745637188953,504.97125829509184,3,0,0,0,21,0
TXN-115632,0.8860730655777017,147.93985010798514,4,0,0,1,9,0
TXN-115633,0.9320856751562553,149.07245308696008,2,0,0,0,2,0
TXN-115634,0.9646988637379932,231.78314550020343,3,0,0,0,15,0
TXN-115635,1.0229196279441897,10.103029012851684,1,0,0,0,1,0
TXN-115636,0.7008152710827117,52.7243849509891,2,0,0,0,2,0
TXN-115637,3.0171171009637554,3.8669593656775407,2,0,0,1,10,1
TXN-115638,1.4108489560769402,447.6022311033052,2,0,0,0,15,0
TXN-115639,1.1545683731698089,141.45680886286615,2,0,0,0,21,0
TXN-115640,1.5156759430480857,142.82359709416392,2,0,0,0,14,0
TXN-115641,1.6439986370444186,52.98887043509251,2,0,0,0,19,0
TXN-115642,0.6731757683572523,305.30380632404774,1,0,0,0,12,0
TXN-115643,0.6527459701214468,298.85967018587286,2,0,0,0,14,0
TXN-115644,0.5830842704209906,9.933605582429822,1,0,0,0,0,0
TXN-115645,1.4297885250258495,70.28284583087735,3,0,0,0,18,0
TXN-115646,1.2630882238665972,94.1120873912001,2,1,0,0,22,0
TXN-115647,1.1940089023693938,225.58856391422117,2,0,1,0,11,0
TXN-115648,0.7193028633886525,676.4260562820099,2,0,0,0,13,0
TXN-115649,1.2546931023161465,173.45669196675405,2,0,0,1,3,0
TXN-115650,0.86755057801532,115.24345997761968,3,0,0,0,2,0
TXN-115651,1.3676940825126924,339.00935680807726,2,0,0,0,4,0
TXN-115652,0.8930769688344229,96.50233186897462,2,0,0,0,21,0
TXN-115653,1.282528472463417,321.7250272989545,1,0,0,0,2,0
TXN-115654,1.4175077178055346,499.75526552209124,2,0,0,0,21,0
TXN-115655,1.01956878488767,614.3122314364718,1,0,0,0,10,0
TXN-115656,1.1069192687008658,5.316150540074029,1,0,0,0,17,0
TXN-115657,1.014722427339324,192.8099635220174,3,0,0,0,21,0
TXN-115658,1.6748200995850566,66.81061099517034,2,0,0,0,21,0
TXN-115659,0.6544774771678509,120.2418739901622,3,0,0,0,8,0
TXN-115660,0.8967580928552649,166.62041281554593,2,0,0,0,6,0
TXN-115661,1.2552922365230181,1128.0943578813237,2,0,0,0,8,0
TXN-115662,1.5241394441179406,345.8496382945057,3,0,0,0,5,0
TXN-115663,1.1027931390406485,136.7367774538122,4,0,0,0,14,0
TXN-115664,0.8769351166247145,358.28281803691686,1,0,0,0,21,0
TXN-115665,0.9899715110718261,754.6904988258374,4,0,0,0,3,0
TXN-115666,1.029048758655284,423.00988594476337,2,0,0,0,20,0
TXN-115667,1.0871502366984416,25.38920587626964,1,0,1,0,4,0
TXN-115668,0.6009410721900278,223.02569435146057,2,0,0,0,6,0
TXN-115669,0.9728146079035647,750.2265325670961,3,0,0,0,3,0
TXN-115670,1.5812414274197524,38.03923662771165,2,0,0,1,4,0
TXN-115671,1.2086291543077543,20.625834489787,4,0,0,0,23,0
TXN-115672,1.8895278725278415,415.4662135453099,1,0,0,0,1,0
TXN-115673,1.136526105558134,294.3049190455175,1,0,0,1,12,0
TXN-115674,0.9409168084691913,201.164989148269,3,0,0,0,2,0
TXN-115675,0.7761843263738946,8.201798192435053,1,0,0,0,23,0
TXN-115676,1.2202651459258171,84.41453001352328,1,0,0,0,9,0
TXN-115677,1.108865678227128,143.44146955339127,3,0,0,0,15,0
TXN-115678,0.8577081354637723,67.41302077870765,2,0,0,1,13,0
TXN-115679,0.4687102624932118,313.75243540872964,2,0,0,0,13,0
TXN-115680,0.9833059697480161,261.1289345735151,3,0,0,0,20,0
TXN-115681,1.6400090672672134,115.9323725360957,2,0,0,0,5,0
TXN-115682,0.6031015949339398,593.8627675579975,3,0,0,0,8,0
TXN-115683,1.5829279217786463,153.32380912141414,2,0,0,0,7,0
TXN-115684,0.9059442290443516,74.98884756999375,1,0,0,0,7,0
TXN-115685,0.9875543421235541,177.09958054962715,2,0,0,0,6,0
TXN-115686,1.0772328093864398,496.18704005392397,2,1,0,0,23,0
TXN-115687,1.067868119101905,147.795348076242,2,0,0,0,15,0
TXN-115688,1.3512570234807446,42.726559611772245,3,0,0,1,0,0
TXN-115689,0.9095817384550969,135.76574921700882,2,0,0,0,18,0
TXN-115690,1.3141023804972638,276.1926859573522,1,0,0,0,1,0
TXN-115691,0.7220977169707206,264.8675777227129,2,0,0,0,15,0
TXN-115692,1.4628882124299984,363.12419719442795,2,1,0,0,15,0
TXN-115693,1.1690882547232857,18.57696450039677,3,0,0,0,6,0
TXN-115694,1.1398688631565277,291.47991568386624,1,0,0,0,17,0
TXN-115695,0.9980097568712465,688.9615720465264,1,0,0,0,5,0
TXN-115696,0.6986678896268165,64.4686906371721,3,1,0,0,11,0
TXN-115697,0.7978393096893992,152.3977795607389,2,0,0,0,19,0
TXN-115698,1.179397238210524,43.05463277149373,1,0,0,0,13,0
TXN-115699,1.2065934644750897,146.8950896823482,2,0,0,1,21,0
TXN-115700,1.1351694600527888,45.139696624240166,5,0,0,0,11,0
TXN-115701,0.8755183854192553,365.9579160799856,2,0,0,0,8,0
TXN-115702,1.0807913066466708,286.4500394987039,4,0,0,1,0,0
TXN-115703,1.2312317222926008,277.92366999693985,2,0,0,1,21,0
TXN-115704,1.4757687790183938,15.080875224997687,2,0,0,0,14,0
TXN-115705,1.0960915049930926,40.26901283446755,3,0,0,0,21,0
TXN-115706,2.535173402904108,70.83208080312902,1,0,1,0,2,0
TXN-115707,1.6042583366980148,53.50386094211304,2,0,0,1,15,0
TXN-115708,0.6713094856301721,108.0876907266924,2,0,0,0,11,0
TXN-115709,0.7357144536639004,72.98252011049603,1,0,0,0,8,0
TXN-115710,1.1972876846825615,110.1108319201921,2,0,0,0,5,0
TXN-115711,0.768044478195615,73.51100253174238,2,0,0,1,4,0
TXN-115712,0.5537538233961562,619.7057957500011,2,0,0,0,21,0
TXN-115713,3.225156694594548,17.48134971806568,5,0,0,0,12,1
TXN-115714,1.7764626157353571,465.37086809615744,4,0,0,0,15,0
TXN-115715,2.0187760668437034,250.86722478649108,2,0,0,0,1,0
TXN-115716,2.010361227930912,9.017992494935873,3,0,0,1,9,0
TXN-115717,0.9905609288907569,251.8397516858916,1,0,0,1,17,0
TXN-115718,1.016218117378587,63.133107022932734,2,0,0,1,15,0
TXN-115719,1.239463845380851,6.498434772800876,3,0,0,0,3,0
TXN-115720,0.7148454776691735,680.0942353873786,2,0,0,0,7,0
TXN-115721,0.6994601232010843,108.79573937479375,2,0,0,0,15,0
TXN-115722,1.397396162654921,71.68635617075248,2,0,0,0,18,0
TXN-115723,0.8245972702130755,38.293599702185986,2,0,0,0,3,0
TXN-115724,0.7453847362090735,144.84587846794008,1,0,0,0,5,0
TXN-115725,0.5245603034560501,108.2208479008448,4,0,0,0,2,0
TXN-115726,0.886427853790162,57.444848861290566,1,0,0,0,7,0
TXN-115727,1.3623546314526178,1.889228371245247,4,0,0,0,13,0
TXN-115728,1.5482822892326793,117.23652841362362,1,0,0,0,9,0
TXN-115729,0.6923166450039379,280.7140699162697,1,0,0,0,5,0
TXN-115730,1.0802342640561344,5.263978681072452,1,0,1,0,9,0
TXN-115731,0.4857968253423095,24.36565033551447,1,1,0,0,20,0
TXN-115732,1.3542373492051192,281.3478229994161,1,0,0,0,15,0
TXN-115733,0.8483373271631296,317.61112557646965,1,0,0,0,18,0
TXN-115734,0.9085638475002863,659.0897982203197,4,0,0,0,1,0
TXN-115735,0.9245151572137077,374.3416384922006,2,0,0,0,11,0
TXN-115736,1.4890478501901232,99.58328409500623,2,0,0,0,13,0
TXN-115737,1.5132797651677399,13.670752558010191,3,0,0,0,19,0
TXN-115738,0.8606233744681171,91.55104109755843,1,0,0,0,0,0
TXN-115739,0.6803483252651704,122.357721819675,1,0,0,0,6,0
TXN-115740,1.1465646041704645,160.3315501025093,2,0,0,0,15,0
TXN-115741,1.1693277263288036,222.5730425400798,1,0,0,0,23,0
TXN-115742,1.5955466705897567,57.212140839774634,1,0,0,0,10,0
TXN-115743,1.0645017017454474,150.17732180262806,1,0,0,0,15,0
TXN-115744,0.5671846737828823,196.8478517833519,2,0,0,0,16,0
TXN-115745,0.8781192938355454,648.03295813101,3,0,0,0,3,0
TXN-115746,1.4112713025847297,802.3427129855158,3,0,0,0,10,0
TXN-115747,1.079647394699661,58.73196153111623,3,0,0,0,18,0
TXN-115748,1.0702702390417627,601.6307130758173,2,0,0,0,5,0
TXN-115749,1.5500343077636143,824.7453512041002,2,0,0,1,14,0
TXN-115750,0.818890815130369,138.81357464285048,2,0,0,0,15,0
TXN-115751,0.5748791132617201,312.1896805232914,2,0,0,0,23,0
TXN-115752,0.8454467060303557,14.631314861211113,4,0,0,1,12,0
TXN-115753,1.058843877763219,795.8432732725485,5,0,0,0,0,0
TXN-115754,1.4280845257442005,454.0705517833681,1,0,0,0,16,0
TXN-115755,0.8694067133305592,234.4027651205327,2,1,0,0,9,0
TXN-115756,1.3662130269607196,67.89774753048064,1,0,0,0,2,0
TXN-115757,0.9414825835076837,51.414272046147744,2,0,0,0,0,0
TXN-115758,0.4226200607672167,117.21844071137437,4,0,0,0,13,0
TXN-115759,0.3445591994146575,55.36162696108945,2,0,0,0,8,0
TXN-115760,0.5410315948708587,77.48223321351306,1,0,0,1,4,0
TXN-115761,0.8839877336026075,193.02109025227955,2,0,0,0,19,0
TXN-115762,1.5687008529067128,275.96034938376846,1,0,0,0,7,0
TXN-115763,1.6310494563068911,612.8415737749747,2,0,0,0,19,0
TXN-115764,1.5423240616808633,713.6783781348669,4,0,0,0,13,0
TXN-115765,0.8779262277393902,30.912444053903982,1,0,0,0,20,0
TXN-115766,0.675713238971696,68.33557913540517,2,1,0,0,21,0
TXN-115767,1.0576004538076276,57.237302849550225,4,0,0,0,5,0
TXN-115768,0.7633172922636533,139.6367860867601,4,0,0,0,19,0
TXN-115769,0.7260294879185781,75.58816256448763,2,0,0,0,16,0
TXN-115770,1.2153687275253537,78.26146385081732,5,0,0,0,13,0
TXN-115771,1.633518412921779,25.94929113389349,4,0,0,0,3,0
TXN-115772,0.7074910127335202,174.78584646610574,2,0,0,0,18,0
TXN-115773,0.897931319092448,221.75251858787615,1,0,0,0,22,0
TXN-115774,1.1004369973526342,17.912254368100683,2,0,0,0,11,0
TXN-115775,1.5502363242616892,211.40135114919957,1,1,0,0,14,0
TXN-115776,0.6042862073897602,237.9086157211698,1,0,0,0,12,0
TXN-115777,0.8953684005732503,2.7349130923543936,2,0,0,0,8,0
TXN-115778,1.03993154309319,169.02332699913808,2,0,0,1,6,0
TXN-115779,0.788128106320482,529.7192446087212,2,0,0,0,1,0
TXN-115780,1.452076008256402,73.60620199819125,2,0,0,0,5,0
TXN-115781,0.9745082589134774,100.58272985247287,4,0,0,0,15,0
TXN-115782,0.870791580294705,396.31151066937707,1,0,0,1,10,0
TXN-115783,1.4929604447166906,605.8873182506709,3,0,0,0,10,0
TXN-115784,1.26537728648947,505.33750071075985,2,1,0,0,8,0
TXN-115785,1.0329650123688698,487.5523430633074,4,0,0,0,0,0
TXN-115786,2.159747852012963,3.9355249024769017,5,0,0,1,17,1
TXN-115787,1.0167374772720084,141.52560657509315,3,0,0,0,6,0
TXN-115788,0.746630326671603,231.49155032988747,1,0,0,0,14,0
TXN-115789,1.3653336874054183,40.06007086110146,1,0,0,0,0,0
TXN-115790,1.028626578434709,2.8238731454870942,2,0,0,0,11,0
TXN-115791,0.7605137541329432,210.39288399180498,3,0,0,0,12,0
TXN-115792,1.0121661648502664,702.0342508151554,1,0,0,0,15,0
TXN-115793,0.7897265234440943,277.7087484318425,3,0,0,1,3,0
TXN-115794,1.194704013385857,102.08823788046635,1,0,0,0,12,0
TXN-115795,1.403948591568563,123.77739320024766,2,0,0,0,17,0
TXN-115796,1.286205141148599,204.1482617298928,2,0,0,0,16,0
TXN-115797,1.137675657889159,11.950270236231654,1,0,0,0,3,0
TXN-115798,0.968274243947971,111.89437657468827,1,0,0,0,19,0
TXN-115799,1.1104751644968585,129.72376413405004,2,0,0,0,14,0
TXN-115800,0.6458490068354292,1131.536462530313,1,0,0,0,22,0
TXN-115801,0.9118167824148278,152.02056983539237,2,0,0,0,20,0
TXN-115802,0.8022146839208273,23.614674964123537,2,0,0,0,18,0
TXN-115803,2.174680139360306,2.414745617385022,3,0,0,0,16,0
TXN-115804,1.0275894660992912,455.2065369021076,2,0,0,0,4,0
TXN-115805,1.6131858317232175,230.2089888199876,2,0,0,0,2,0
TXN-115806,0.7815805031916238,98.26812751064183,2,0,0,0,13,0
TXN-115807,0.7283973488768876,38.730214629419095,1,0,0,0,6,0
TXN-115808,0.8747952802036458,71.9495863924826,1,0,0,0,8,0
TXN-115809,1.1665344822590529,216.52539279082237,1,0,0,0,4,0
TXN-115810,0.5648944325245875,132.90496069864074,3,0,0,0,2,0
TXN-115811,1.413735918805541,205.27216213725612,3,0,0,0,10,0
TXN-115812,0.6160004724016177,268.6737029910858,2,0,0,0,15,0
TXN-115813,1.4058855899338858,187.43525555155003,3,0,0,0,4,0
TXN-115814,1.4951247862237287,56.21053175414613,1,0,0,1,12,0
TXN-115815,0.7318507006639507,79.05341359662611,4,0,0,0,2,0
TXN-115816,1.8746354831778183,665.5136566287796,1,0,0,0,14,0
TXN-115817,0.8422823318033154,98.43325666603393,1,1,0,0,3,0
TXN-115818,1.0270076410936124,371.2446944537869,1,0,1,0,20,0
TXN-115819,1.1671991600364324,380.657170892442,2,0,0,0,20,0
TXN-115820,1.0558528470430577,8.302771852523604,2,0,0,1,1,0
TXN-115821,0.6395072530189849,187.25643743130033,2,0,0,0,12,0
TXN-115822,0.8543873658128144,20.928171849092355,3,1,0,0,1,0
TXN-115823,0.455289357206297,395.3922286328587,2,1,0,0,7,0
TXN-115824,1.3436410610409255,272.1803662769799,3,0,0,0,7,0
TXN-115825,1.0668395769189396,332.35850030430436,2,0,0,0,1,0
TXN-115826,1.0579855188999054,337.6701959292763,3,0,0,0,6,0
TXN-115827,0.8421239627261978,503.9403705095233,1,0,0,1,20,0
TXN-115828,1.0411610466006262,138.77859090268004,1,1,0,0,16,0
TXN-115829,0.7897439113630164,114.12167787029524,3,0,0,0,7,0
TXN-115830,1.2167986797378982,373.1604050207486,1,0,0,0,0,0
TXN-115831,0.9535217220500822,53.32384241144042,2,0,0,0,7,0
TXN-115832,0.808775484958026,241.29941531352972,1,0,0,0,2,0
TXN-115833,1.2429963004710392,77.84454497257106,2,0,0,0,20,0
TXN-115834,1.0732696665587134,113.69125552072667,3,1,0,0,0,0
TXN-115835,1.2489156782640347,454.53044545594327,4,0,0,0,2,0
TXN-115836,1.2392264914207451,75.68827168360654,1,0,0,0,21,0
TXN-115837,0.646035591708611,267.4609645653572,2,0,0,0,5,0
TXN-115838,0.8662120547404744,101.76281931609529,2,0,0,0,16,0
TXN-115839,1.873921137392115,264.4147747509881,3,0,0,1,20,0
TXN-115840,1.658655103851472,167.42763990004147,2,1,0,0,15,0
TXN-115841,0.3597297963177176,77.61986234962366,3,0,0,0,1,0
TXN-115842,0.7856508804704282,81.66142134541478,4,0,0,0,10,0
TXN-115843,0.6437783397989806,227.0134590285058,1,0,0,0,22,0
TXN-115844,0.5586550989986984,35.44995353534204,1,0,0,0,21,0
TXN-115845,1.351151835288766,81.14418499473054,1,0,0,0,16,0
TXN-115846,1.3739160216791577,146.5073399168116,4,0,0,0,15,0
TXN-115847,1.3173019366415613,79.16084313083672,1,0,0,0,7,0
TXN-115848,1.6814541570755919,256.7283301781128,2,0,0,0,3,0
TXN-115849,1.4042034277345916,256.29910833376044,1,0,0,0,2,0
TXN-115850,1.7186683631804136,63.60658173113603,3,0,0,1,21,0
TXN-115851,1.070522901873299,10.747697754576311,2,0,0,1,7,0
TXN-115852,1.4998119688460654,186.43262463009023,2,0,0,0,17,0
TXN-115853,1.1960776425294422,137.11921837524193,1,0,0,0,18,0
TXN-115854,1.7820169403552015,702.958641939399,3,0,0,0,5,0
TXN-115855,1.4802034402868287,90.10511423786168,3,0,0,0,0,0
TXN-115856,0.960291668777151,100.04551450782337,1,0,0,0,0,0
TXN-115857,0.5524637527022739,204.2942170942227,1,0,0,0,11,0
TXN-115858,1.0363603753305695,474.10395985310805,3,0,0,0,12,0
TXN-115859,0.8876092889964121,339.942076440872,4,0,0,0,7,0
TXN-115860,0.8047898607552975,64.96331133547052,1,0,0,0,12,0
TXN-115861,1.515084838467584,85.23225135772844,1,0,1,0,20,0
TXN-115862,0.699945447364885,156.40420860428236,1,0,0,0,23,0
TXN-115863,2.190024106420653,0.2651909927451163,1,0,0,0,13,0
TXN-115864,0.8748359425155736,686.3150619795473,1,0,0,0,1,0
TXN-115865,0.6630776176074686,487.47755089693146,1,0,0,0,8,0
